,ID,hourtime,daytime,new_date,new_days,new_months,new_years,Type,real_fatal
4903,1927.01.20,11,Morning,1927.01.20,20,Ene,1927,Unprovoked,NO
4904,1927.01.08.R,NoDoc,NotDoc,1927.01.08,08,Ene,1927,Unprovoked,NO
4905,1927.01.03,11,Morning,1927.01.03,03,Ene,1927,Unprovoked,YES
4906,1927.00.00.b,NoDoc,NotDoc,1927.00.00,NotDoc,NotDoc,1927,Unprovoked,YES
4907,1927.00.00.a,NoDoc,NotDoc,1927.00.00,NotDoc,NotDoc,1927,Unprovoked,NO
4908,1926.12.02.R,NoDoc,NotDoc,1926.12.02,02,Dic,1926,Unprovoked,YES
4909,1926.11.17,NoDoc,NotDoc,1926.11.17,17,Nov,1926,Unprovoked,NO
4910,1926.10.29.R,NoDoc,NotDoc,1926.10.29,29,Oct,1926,Unprovoked,YES
4911,1926.10.23.b,NoDoc,Afternoon,1926.10.23,23,Oct,1926,Unprovoked,NO
4912,1926.10.23.a,01,Night,1926.10.23,23,Oct,1926,Sea Disaster,NO
4913,1926.09.06.R,NoDoc,NotDoc,1926.09.06,06,Sep,1926,Unprovoked,YES
4914,1926.08.24,NoDoc,NotDoc,1926.08.24,24,Ago,1926,Unprovoked,YES
4915,1926.07.23,11,Morning,1926.07.23,23,Jul,1926,Unprovoked,YES
4916,1926.07.12,NoDoc,NotDoc,1926.07.12,12,Jul,1926,Boating,NO
4917,1926.07.08,NoDoc,FailDoc,1926.07.08,08,Jul,1926,Unprovoked,NO
4918,1926.07.03,NoDoc,NotDoc,1926.07.03,03,Jul,1926,Invalid,NO
4919,1926.05.18,NoDoc,NotDoc,1926.05.18,18,May,1926,Unprovoked,YES
4920,1926.04.22,NoDoc,Night,1926.04.22,22,Abr,1926,Unprovoked,NO
4921,1926.04.07,17,Sunset,1926.04.07,07,Abr,1926,Unprovoked,NO
4922,1926.03.17,15,Afternoon,1926.03.17,17,Mar,1926,Unprovoked,YES
4923,1926.01.26,NoDoc,NotDoc,1926.01.26,26,Ene,1926,Unprovoked,NO
4924,1926.01.00,NoDoc,NotDoc,1926.01.00,NotDoc,Ene,1926,Unprovoked,NO
4925,1926.00.00.d,NoDoc,NotDoc,1926.00.00,NotDoc,NotDoc,1926,Unprovoked,YES
4926,1926.00.00.c,NoDoc,NotDoc,1926.00.00,NotDoc,NotDoc,1926,Provoked,NO
4927,1926.00.00.b,NoDoc,NotDoc,1926.00.00,NotDoc,NotDoc,1926,Unprovoked,YES
4928,1926.00.00.a,NoDoc,NotDoc,1926.00.00,NotDoc,NotDoc,1926,Unprovoked,UNKNOWN
4929,1925.11.22,15,Afternoon,1925.11.22,22,Nov,1925,Unprovoked,YES
4930,1925.11.00.b,NoDoc,NotDoc,1925.11.00,NotDoc,Nov,1925,Unprovoked,NO
4931,1925.11.00.a,NoDoc,NotDoc,1925.11.00,NotDoc,Nov,1925,Unprovoked,NO
4932,1925.09.04,NoDoc,NotDoc,1925.09.04,04,Sep,1925,Provoked,NO
4933,1925.09.03,08,Morning,1925.09.03,03,Sep,1925,Unprovoked,NO
4934,1925.08.02,NoDoc,NotDoc,1925.08.02,02,Ago,1925,Unprovoked,NO
4935,1925.06.15,NoDoc,NotDoc,1925.06.15,15,Jun,1925,Invalid,UNKNOWN
4936,1925.05.00,NoDoc,NotDoc,1925.05.00,NotDoc,May,1925,Unprovoked,NO
4937,1925.03.27,17,Sunset,1925.03.27,27,Mar,1925,Unprovoked,NO
4938,1925.03.12,15,Afternoon,1925.03.12,12,Mar,1925,Unprovoked,YES
4939,1925.03.10,NoDoc,NotDoc,1925.03.10,10,Mar,1925,Unprovoked,YES
4940,1925.01.27.R,NoDoc,NotDoc,1925.01.27,27,Ene,1925,Unprovoked,NO
4941,1925.01.08,NoDoc,NotDoc,1925.01.08,08,Ene,1925,Unprovoked,NO
4942,1925.00.00,NoDoc,NotDoc,1925.00.00,NotDoc,NotDoc,1925,Unprovoked,NO
4943,1924.11.25,NoDoc,NotDoc,1924.11.25,25,Nov,1924,Unprovoked,YES
4944,1924.11.24,NoDoc,Night,1924.11.24,24,Nov,1924,Unprovoked,NO
4945,1924.11.21,NoDoc,Afternoon,1924.11.21,21,Nov,1924,Unprovoked,YES
4946,1924.10.31.R,NoDoc,NotDoc,1924.10.31,31,Oct,1924,Provoked,NO
4947,1924.10.18,NoDoc,NotDoc,1924.10.18,18,Oct,1924,Unprovoked,NO
4948,1924.07.31,NoDoc,NotDoc,1924.07.31,31,Jul,1924,Unprovoked,NO
4949,1924.07.14,NoDoc,NotDoc,1924.07.14,14,Jul,1924,Provoked,NO
4950,1924.07.04,NoDoc,NotDoc,1924.07.04,04,Jul,1924,Boating,NO
4951,1924.06.18,NoDoc,Sunset,1924.06.18,18,Jun,1924,Provoked,NO
4952,1924.04.25,NoDoc,Afternoon,1924.04.25,25,Abr,1924,Unprovoked,YES
4953,1924.04.22,NoDoc,NotDoc,1924.04.22,22,Abr,1924,Unprovoked,NO
4954,1924.04.20,NoDoc,NotDoc,1924.04.20,20,Abr,1924,Invalid,NO
4955,1924.03.28.R,NoDoc,NotDoc,1924.03.28,28,Mar,1924,Unprovoked,NO
4956,1924.03.24,NoDoc,NotDoc,1924.03.24,24,Mar,1924,Boating,NO
4957,1924.02.13,19,Sunset,1924.02.13,13,Feb,1924,Unprovoked,NO
4958,1924.02.08,16,Afternoon,1924.02.08,08,Feb,1924,Invalid,UNKNOWN
4959,1924.01.29,15,Afternoon,1924.01.29,29,Ene,1924,Unprovoked,YES
4960,1924.01.25,NoDoc,Afternoon,1924.01.25,25,Ene,1924,Unprovoked,NO
4961,1924.01.19,16,Afternoon,1924.01.19,19,Ene,1924,Unprovoked,YES
4962,1923.12.12,NoDoc,NotDoc,1923.12.12,12,Dic,1923,Unprovoked,NO
4963,1923.12.02,NoDoc,NotDoc,1923.12.02,02,Dic,1923,Unprovoked,YES
4964,1923.11.23,NoDoc,NotDoc,1923.11.23,23,Nov,1923,Unprovoked,YES
4965,1923.11.02,NoDoc,NotDoc,1923.11.02,02,Nov,1923,Invalid,YES
4966,1923.10.20,NoDoc,NotDoc,1923.10.20,20,Oct,1923,Invalid,YES
4967,1923.10.17,NoDoc,NotDoc,1923.10.17,17,Oct,1923,Boating,NO
4968,1923.10.16,NoDoc,NotDoc,1923.10.16,16,Oct,1923,Unprovoked,NO
4969,1923.08.08,01,Night,1923.08.08,08,Ago,1923,Unprovoked,NO
4970,1923.07.02.R,NoDoc,NotDoc,1923.07.02,02,Jul,1923,Unprovoked,NO
4971,1923.06.16,NoDoc,NotDoc,1923.06.16,16,Jun,1923,Boating,YES
4972,1923.06.06,NoDoc,NotDoc,1923.06.06,06,Jun,1923,Boating,NO
4973,1923.05.23.R,NoDoc,NotDoc,1923.05.23,23,May,1923,Unprovoked,NO
4974,1923.05.22,NoDoc,Morning,1923.05.22,22,May,1923,Unprovoked,YES
4975,1923.03.18,NoDoc,NotDoc,1923.03.18,18,Mar,1923,Unprovoked,NO
4976,1923.02.00,NoDoc,NotDoc,1923.02.00,NotDoc,Feb,1923,Unprovoked,NO
4977,1923.01.27.b,NoDoc,NotDoc,1923.01.27,27,Ene,1923,Invalid,UNKNOWN
4978,1923.01.27.a,NoDoc,NotDoc,1923.01.27,27,Ene,1923,Unprovoked,YES
4979,1923.01.13,NoDoc,NotDoc,1923.01.13,13,Ene,1923,Invalid,YES
4980,1923.00.00.c,NoDoc,NotDoc,1923.00.00,NotDoc,NotDoc,1923,Boating,NO
4981,1923.00.00.b,NoDoc,NotDoc,1923.00.00,NotDoc,NotDoc,1923,Unprovoked,YES
4982,1923.00.00.a,NoDoc,NotDoc,1923.00.00,NotDoc,NotDoc,1923,Provoked,NO
4984,1922.12.14,NoDoc,NotDoc,1922.12.14,14,Dic,1922,Unprovoked,YES
4985,1922.12.05,09,Morning,1922.12.05,05,Dic,1922,Unprovoked,YES
4986,1922.09.29,NoDoc,NotDoc,1922.09.29,29,Sep,1922,Unprovoked,UNKNOWN
4987,1922.10.29,NoDoc,NotDoc,1922.10.29,29,Oct,1922,Invalid,NO
4988,1922.09.28,NoDoc,NotDoc,1922.09.28,28,Sep,1922,Unprovoked,YES
4989,1922.09.26.R,NoDoc,NotDoc,1922.09.26,26,Sep,1922,Unprovoked,NO
4990,1922.09.21.R,NoDoc,NotDoc,1922.09.21,21,Sep,1922,Boating,NO
4991,1922.07.19,NoDoc,NotDoc,1922.07.19,19,Jul,1922,Unprovoked,YES
4992,1922.06.17,NoDoc,NotDoc,1922.06.17,17,Jun,1922,Unprovoked,YES
4993,1922.05.24,10,Morning,1922.05.24,24,May,1922,Unprovoked,NO
4994,1922.05.06,NoDoc,FailDoc,1922.05.06,06,May,1922,Unprovoked,YES
4995,1922.04.26,NoDoc,NotDoc,1922.04.26,26,Abr,1922,Unprovoked,NO
4996,1922.03.20,NoDoc,NotDoc,1922.03.20,20,Mar,1922,Unprovoked,YES
4997,1922.03.13,NoDoc,NotDoc,1922.03.13,13,Mar,1922,Unprovoked,YES
4998,1922.03.02,11,Morning,1922.03.02,02,Mar,1922,Unprovoked,YES
4999,1922.02.22.R,NoDoc,NotDoc,1922.02.22,22,Feb,1922,Invalid,YES
5000,1922.02.04,15,Afternoon,1922.02.04,04,Feb,1922,Unprovoked,YES
5001,1922.01.28.R,NoDoc,NotDoc,1922.01.28,28,Ene,1922,Unprovoked,YES
5002,1922.01.15,17,Sunset,1922.01.15,15,Ene,1922,Unprovoked,NO
5003,1922.01.13,18,Sunset,1922.01.13,13,Ene,1922,Unprovoked,YES
5004,1922.01.04,NoDoc,Sunset,1922.01.04,04,Ene,1922,Unprovoked,NO
5005,1921.12.11,NoDoc,NotDoc,1921.12.11,11,Dic,1921,Unprovoked,YES
5006,1921.11.27.b,NoDoc,Morning,1921.11.27,27,Nov,1921,Unprovoked,NO
5007,1921.11.27.a,NoDoc,Morning,1921.11.27,27,Nov,1921,Unprovoked,YES
5008,1921.11.15.R,NoDoc,NotDoc,1921.11.15,15,Nov,1921,Unprovoked,NO
5009,1921.10.12,NoDoc,NotDoc,1921.10.12,12,Oct,1921,Unprovoked,YES
5010,1921.10.04,NoDoc,Afternoon,1921.10.04,04,Oct,1921,Unprovoked,NO
5011,1921.09.00,NoDoc,NotDoc,1921.09.00,NotDoc,Sep,1921,Provoked,NO
5012,1921.08.29.R,NoDoc,NotDoc,1921.08.29,29,Ago,1921,Unprovoked,YES
5013,1921.08.28,15,Afternoon,1921.08.28,28,Ago,1921,Unprovoked,UNKNOWN
5014,1921.01.11.R,NoDoc,NotDoc,1921.01.11,11,Ene,1921,Invalid,NO
5015,1920.11.29,NoDoc,NotDoc,1920.11.29,29,Nov,1920,Unprovoked,YES
5016,1921.08.22,15,Afternoon,1921.08.22,22,Ago,1921,Unprovoked,NO
5017,1920.11.22,NoDoc,NotDoc,1920.11.22,22,Nov,1920,Unprovoked,YES
5018,1920.11.04,NoDoc,NotDoc,1920.11.04,04,Nov,1920,Sea Disaster,YES
5019,1920.07.14,NoDoc,NotDoc,1920.07.14,14,Jul,1920,Invalid,NO
5020,1920.07.05.R,NoDoc,NotDoc,1920.07.05,05,Jul,1920,Unprovoked,NO
5021,1920.06.29,18,Sunset,1920.06.29,29,Jun,1920,Unprovoked,NO
5022,1920.06.27,NoDoc,NotDoc,1920.06.27,27,Jun,1920,Provoked,NO
5023,1920.03.08,NoDoc,NotDoc,1920.03.08,08,Mar,1920,Unprovoked,NO
5024,1920.01.24.R.b,NoDoc,NotDoc,1920.01.24,24,Ene,1920,Unprovoked,NO
5025,1920.02.03,17,Sunset,1920.02.03,03,Feb,1920,Unprovoked,YES
5026,1920.01.24.R.a,NoDoc,NotDoc,1920.01.24,24,Ene,1920,Unprovoked,YES
5027,1920.01.15,10,Morning,1920.01.15,15,Ene,1920,Unprovoked,YES
5028,1920.00.00.b,NoDoc,NotDoc,1920.00.00,NotDoc,NotDoc,1920,Unprovoked,NO
5030,1920.00.00.a,NoDoc,NotDoc,1920.00.00,NotDoc,NotDoc,1920,Unprovoked,NO
5031,1919.12.30.R,NoDoc,NotDoc,1919.12.30,30,Dic,1919,Unprovoked,YES
5032,1919.12.07,05,Morning,1919.12.07,07,Dic,1919,Unprovoked,NO
5033,1919.11.18,NoDoc,NotDoc,1919.11.18,18,Nov,1919,Unprovoked,YES
5034,1919.09.12,NoDoc,NotDoc,1919.09.12,12,Sep,1919,Unprovoked,NO
5035,1919.08.10,NoDoc,Afternoon,1919.08.10,10,Ago,1919,Unprovoked,NO
5036,1919.05.29,12,Afternoon,1919.05.29,29,May,1919,Unprovoked,YES
5037,1919.04.06,NoDoc,NotDoc,1919.04.06,06,Abr,1919,Unprovoked,UNKNOWN
5038,1919.03.16,NoDoc,Afternoon,1919.03.16,16,Mar,1919,Invalid,NO
5039,1919.01.17,17,Sunset,1919.01.17,17,Ene,1919,Unprovoked,NO
5040,1919.01.15,NoDoc,Afternoon,1919.01.15,15,Ene,1919,Unprovoked,YES
5041,1919.01.09,07,Morning,1919.01.09,09,Ene,1919,Unprovoked,YES
5042,1919.01.05,10,Morning,1919.01.05,05,Ene,1919,Unprovoked,NO
5043,1900.00.00.R,NoDoc,NotDoc,1900.00.00,NotDoc,NotDoc,1900,Boating,NO
5044,1919.00.00,NoDoc,NotDoc,1919.00.00,NotDoc,NotDoc,1919,Unprovoked,YES
5045,1918.11.00.b,NoDoc,NotDoc,1918.11.00,NotDoc,Nov,1918,Unprovoked,YES
5046,1918.11.00.a,NoDoc,NotDoc,1918.11.00,NotDoc,Nov,1918,Sea Disaster,YES
5047,1918.09.19,NoDoc,NotDoc,1918.09.19,19,Sep,1918,Unprovoked,NO
5048,1918.03.22,18,Sunset,1918.03.22,22,Mar,1918,Unprovoked,NO
5049,1918.00.00,NoDoc,NotDoc,1918.00.00,NotDoc,NotDoc,1918,Unprovoked,NO
5050,1917.12.15,05,Morning,1917.12.15,15,Dic,1917,Unprovoked,YES
5051,1917.11.00,NoDoc,Night,1917.11.00,NotDoc,Nov,1917,Unprovoked,NO
5052,1917.09.21,NoDoc,NotDoc,1917.09.21,21,Sep,1917,Unprovoked,NO
5053,1917.09.09,NoDoc,NotDoc,1917.09.09,09,Sep,1917,Provoked,YES
5054,1917.09.00,NoDoc,NotDoc,1917.09.00,NotDoc,Sep,1917,Unprovoked,YES
5055,1917.07.18,NoDoc,Afternoon,1917.07.18,18,Jul,1917,Unprovoked,YES
5056,1917.07.15,NoDoc,Morning,1917.07.15,15,Jul,1917,Sea Disaster,NO
5057,1917.06.03,NoDoc,FailDoc,1917.06.03,03,Jun,1917,Unprovoked,YES
5058,1917.05.31,17,Sunset,1917.05.31,31,May,1917,Unprovoked,NO
5059,1917.05.05,NoDoc,NotDoc,1917.05.05,05,May,1917,Unprovoked,NO
5060,1917.00.00,NoDoc,NotDoc,1917.00.00,NotDoc,NotDoc,1917,Unprovoked,NO
5061,1916.12.30,NoDoc,FailDoc,1916.12.30,30,Dic,1916,Unprovoked,YES
5062,1916.12.08.b,09,Morning,1916.12.08,08,Dic,1916,Unprovoked,NO
5063,1916.12.08.a,08,Morning,1916.12.08,08,Dic,1916,Unprovoked,NO
5064,1916.11.15,NoDoc,NotDoc,1916.11.15,15,Nov,1916,Provoked,YES
5065,1916.11.10,06,Morning,1916.11.10,10,Nov,1916,Unprovoked,YES
5066,1916.11.09,NoDoc,Sunset,1916.11.09,09,Nov,1916,Unprovoked,YES
5067,1916.10.11,NoDoc,NotDoc,1916.10.11,11,Oct,1916,Provoked,NO
5068,1916.08.24,NoDoc,NotDoc,1916.08.24,24,Ago,1916,Unprovoked,NO
5069,1916.07.26,NoDoc,NotDoc,1916.07.26,26,Jul,1916,Unprovoked,NO
5070,1916.07.13.b,10,Morning,1916.07.13,13,Jul,1916,Invalid,NO
5071,1916.07.13,NoDoc,NotDoc,1916.07.13,13,Jul,1916,Unprovoked,NO
5072,1916.07.12.c,NoDoc,NotDoc,1916.07.12,12,Jul,1916,Unprovoked,YES
5073,1916.07.12.b,NoDoc,NotDoc,1916.07.12,12,Jul,1916,Unprovoked,YES
5074,1916.07.12.a,NoDoc,FailDoc,1916.07.12,12,Jul,1916,Unprovoked,YES
5075,1916.07.11,NoDoc,NotDoc,1916.07.11,11,Jul,1916,Sea Disaster,NO
5076,1916.07.08,NoDoc,NotDoc,1916.07.08,08,Jul,1916,Unprovoked,NO
5077,1916.07.07,NoDoc,NotDoc,1916.07.07,07,Jul,1916,Unprovoked,YES
5078,1916.07.06,NoDoc,Afternoon,1916.07.06,06,Jul,1916,Unprovoked,YES
5079,1916.07.01,17,Sunset,1916.07.01,01,Jul,1916,Unprovoked,NO
5080,1916.06.30,NoDoc,NotDoc,1916.06.30,30,Jun,1916,Unprovoked,YES
5081,1916.06.24.R,NoDoc,NotDoc,1916.06.24,24,Jun,1916,Unprovoked,NO
5082,1916.06.23,NoDoc,NotDoc,1916.06.23,23,Jun,1916,Provoked,YES
5083,1916.04.25.R,NoDoc,NotDoc,1916.04.25,25,Abr,1916,Unprovoked,YES
5084,1916.04.03,NoDoc,NotDoc,1916.04.03,03,Abr,1916,Unprovoked,NO
5085,1916.03.19,15,Afternoon,1916.03.19,19,Mar,1916,Unprovoked,NO
5086,1915.12.09.R,NoDoc,NotDoc,1915.12.09,09,Dic,1915,Unprovoked,NO
5087,1915.11.10,NoDoc,NotDoc,1915.11.10,10,Nov,1915,Unprovoked,NO
5088,1915.11.08,NoDoc,NotDoc,1915.11.08,08,Nov,1915,Unprovoked,NO
5089,1915.08.03,NoDoc,NotDoc,1915.08.03,03,Ago,1915,Unprovoked,YES
5090,1915.07.06.a.R,NoDoc,NotDoc,1915.07.06,06,Jul,1915,Unprovoked,YES
5092,1915.05.15.R,NoDoc,NotDoc,1915.05.15,15,May,1915,Invalid,NO
5093,1915.03.29,NoDoc,NotDoc,1915.03.29,29,Mar,1915,Unprovoked,NO
5094,1915.02.06,NoDoc,NotDoc,1915.02.06,06,Feb,1915,Unprovoked,YES
5095,1915.01.13,NoDoc,NotDoc,1915.01.13,13,Ene,1915,Invalid,YES
5096,1915.01.01,NoDoc,NotDoc,1915.01.01,01,Ene,1915,Unprovoked,UNKNOWN
5097,1915.00.00,NoDoc,NotDoc,1915.00.00,NotDoc,NotDoc,1915,Invalid,NO
5098,1914.12.04.R,NoDoc,NotDoc,1914.12.04,04,Dic,1914,Unprovoked,NO
5099,1914.10.17,NoDoc,NotDoc,1914.10.17,17,Oct,1914,Sea Disaster,YES
5100,1914.09.26.R,NoDoc,NotDoc,1914.09.26,26,Sep,1914,Unprovoked,YES
5101,1914.09.09,NoDoc,NotDoc,1914.09.09,09,Sep,1914,Unprovoked,NO
5102,1914.07.15.R,NoDoc,NotDoc,1914.07.15,15,Jul,1914,Unprovoked,NO
5103,1914.07.09.R,NoDoc,NotDoc,1914.07.09,09,Jul,1914,Provoked,NO
5104,1914.07.07,NoDoc,NotDoc,1914.07.07,07,Jul,1914,Unprovoked,NO
5105,1914.06.12,07,Morning,1914.06.12,12,Jun,1914,Boating,YES
5106,1914.06.10,NoDoc,Afternoon,1914.06.10,10,Jun,1914,Unprovoked,YES
5107,1914.05.31,NoDoc,NotDoc,1914.05.31,31,May,1914,Sea Disaster,NO
5108,1914.05.14,NoDoc,Afternoon,1914.05.14,14,May,1914,Provoked,YES
5109,1914.03.14.R,NoDoc,NotDoc,1914.03.14,14,Mar,1914,Invalid,YES
5110,1914.03.03,NoDoc,NotDoc,1914.03.03,03,Mar,1914,Unprovoked,NO
5111,1914.02.09.R,NoDoc,NotDoc,1914.02.09,09,Feb,1914,Unprovoked,NO
5112,1914.02.03,NoDoc,NotDoc,1914.02.03,03,Feb,1914,Unprovoked,NO
5113,1914.01.17.R,NoDoc,NotDoc,1914.01.17,17,Ene,1914,Unprovoked,UNKNOWN
5114,1914.00.00,NoDoc,NotDoc,1914.00.00,NotDoc,NotDoc,1914,Unprovoked,NO
5115,1913.12.30.R,NoDoc,NotDoc,1913.12.30,30,Dic,1913,Provoked,YES
5116,1913.11.27,NoDoc,NotDoc,1913.11.27,27,Nov,1913,Unprovoked,NO
5117,1913.11.21,NoDoc,NotDoc,1913.11.21,21,Nov,1913,Unprovoked,NO
5118,1913.09.21,NoDoc,NotDoc,1913.09.21,21,Sep,1913,Unprovoked,NO
5119,1913.09.03,NoDoc,NotDoc,1913.09.03,03,Sep,1913,Provoked,UNKNOWN
5120,1913.08.27.R,NoDoc,NotDoc,1913.08.27,27,Ago,1913,Invalid,YES
5122,1913.08.26.R,NoDoc,NotDoc,1913.08.26,26,Ago,1913,Invalid,NO
5123,1913.07.12,NoDoc,NotDoc,1913.07.12,12,Jul,1913,Unprovoked,NO
5124,1913.05.21,NoDoc,NotDoc,1913.05.21,21,May,1913,Provoked,NO
5125,1913.05.02,NoDoc,NotDoc,1913.05.02,02,May,1913,Provoked,NO
5126,1913.03.27,NoDoc,NotDoc,1913.03.27,27,Mar,1913,Unprovoked,YES
5127,1913.01.00,NoDoc,NotDoc,1913.01.00,NotDoc,Ene,1913,Unprovoked,YES
5128,1913.00.00.d,NoDoc,NotDoc,1913.00.00,NotDoc,NotDoc,1913,Unprovoked,NO
5129,1913.00.00.c,NoDoc,NotDoc,1913.00.00,NotDoc,NotDoc,1913,Unprovoked,YES
5130,1913.00.00.a,NoDoc,NotDoc,1913.00.00,NotDoc,NotDoc,1913,Unprovoked,NO
5131,1912.08.30,NoDoc,NotDoc,1912.08.30,30,Ago,1912,Unprovoked,YES
5132,1912.07.23,NoDoc,Afternoon,1912.07.23,23,Jul,1912,Unprovoked,UNKNOWN
5133,1912.07.06.R,NoDoc,NotDoc,1912.07.06,06,Jul,1912,Unprovoked,NO
5134,1912.05.04,NoDoc,NotDoc,1912.05.04,04,May,1912,Invalid,NO
5135,1912.03.18,NoDoc,NotDoc,1912.03.18,18,Mar,1912,Unprovoked,NO
5136,1912.02.22,NoDoc,NotDoc,1912.02.22,22,Feb,1912,Provoked,NO
5137,1912.02.19,16,Afternoon,1912.02.19,19,Feb,1912,Unprovoked,YES
5138,1912.02.03,NoDoc,NotDoc,1912.02.03,03,Feb,1912,Unprovoked,YES
5139,1912.01.26,15,Afternoon,1912.01.26,26,Ene,1912,Unprovoked,NO
5140,1912.01.13.R,NoDoc,NotDoc,1912.01.13,13,Ene,1912,Unprovoked,YES
5141,1912.01.06,NoDoc,NotDoc,1912.01.06,06,Ene,1912,Unprovoked,YES
5142,1912.01.01,NoDoc,Morning,1912.01.01,01,Ene,1912,Unprovoked,YES
5143,1912.00.00,NoDoc,NotDoc,1912.00.00,NotDoc,NotDoc,1912,Unprovoked,YES
5144,1911.11.08,NoDoc,NotDoc,1911.11.08,08,Nov,1911,Invalid,NO
5145,1911.10.26,NoDoc,NotDoc,1911.10.26,26,Oct,1911,Unprovoked,YES
5146,1911.10.25,NoDoc,Sunset,1911.10.25,25,Oct,1911,Unprovoked,YES
5147,1911.09.23,NoDoc,Morning,1911.09.23,23,Sep,1911,Unprovoked,NO
5148,1911.09.20,NoDoc,NotDoc,1911.09.20,20,Sep,1911,Unprovoked,YES
5149,1911.09.17,NoDoc,NotDoc,1911.09.17,17,Sep,1911,Unprovoked,NO
5150,1911.07.31.R,NoDoc,NotDoc,1911.07.31,31,Jul,1911,Unprovoked,YES
5151,1911.07.16.R,NoDoc,NotDoc,1911.07.16,16,Jul,1911,Provoked,NO
5152,1911.05.09,NoDoc,Sunset,1911.05.09,09,May,1911,Unprovoked,YES
5153,1911.05.01.R,NoDoc,NotDoc,1911.05.01,01,May,1911,Provoked,NO
5154,1911.05.01,NoDoc,NotDoc,1911.05.01,01,May,1911,Unprovoked,YES
5155,1911.04.08.R,NoDoc,NotDoc,1911.04.08,08,Abr,1911,Boating,NO
5156,1911.03.29.R,NoDoc,NotDoc,1911.03.29,29,Mar,1911,Unprovoked,NO
5157,1911.01.04,NoDoc,NotDoc,1911.01.04,04,Ene,1911,Sea Disaster,YES
5158,1911.00.00.b,NoDoc,NotDoc,1911.00.00,NotDoc,NotDoc,1911,Unprovoked,YES
5159,1911.00.00.a,NoDoc,NotDoc,1911.00.00,NotDoc,NotDoc,1911,Unprovoked,YES
5160,1910.12.25.R,NoDoc,NotDoc,1910.12.25,25,Dic,1910,Invalid,NO
5161,1910.12.23.R,NoDoc,NotDoc,1910.12.23,23,Dic,1910,Sea Disaster,NO
5162,1910.11.28,NoDoc,NotDoc,1910.11.28,28,Nov,1910,Provoked,NO
5163,1910.11.24,NoDoc,NotDoc,1910.11.24,24,Nov,1910,Unprovoked,YES
5164,1910.06.25.R,NoDoc,NotDoc,1910.06.25,25,Jun,1910,Unprovoked,NO
5165,1910.06.08.R,NoDoc,NotDoc,1910.06.08,08,Jun,1910,Sea Disaster,YES
5166,1910.05.16.R,NoDoc,NotDoc,1910.05.16,16,May,1910,Invalid,NO
5167,1910.03.31,NoDoc,NotDoc,1910.03.31,31,Mar,1910,Unprovoked,NO
5168,1910.03.08,NoDoc,Sunset,1910.03.08,08,Mar,1910,Unprovoked,NO
5169,1910.03.00,NoDoc,NotDoc,1910.03.00,NotDoc,Mar,1910,Invalid,YES
5170,1910.02.16,NoDoc,Night,1910.02.16,16,Feb,1910,Unprovoked,YES
5171,1910.01.26,NoDoc,NotDoc,1910.01.26,26,Ene,1910,Unprovoked,UNKNOWN
5172,1910.00.00.b,NoDoc,NotDoc,1910.00.00,NotDoc,NotDoc,1910,Invalid,NO
5173,1910.00.00.a,NoDoc,NotDoc,1910.00.00,NotDoc,NotDoc,1910,Unprovoked,YES
5174,1909.12.26.R,NoDoc,NotDoc,1909.12.26,26,Dic,1909,Unprovoked,NO
5175,1909.12.15.R,NoDoc,NotDoc,1909.12.15,15,Dic,1909,Unprovoked,YES
5176,1909.12.05,NoDoc,NotDoc,1909.12.05,05,Dic,1909,Provoked,NO
5177,1909.11.14,NoDoc,NotDoc,1909.11.14,14,Nov,1909,Sea Disaster,YES
5178,1909.09.04.R,NoDoc,NotDoc,1909.09.04,04,Sep,1909,Provoked,NO
5179,1909.08.13,NoDoc,NotDoc,1909.08.13,13,Ago,1909,Unprovoked,NO
5180,1909.07.24,NoDoc,Afternoon,1909.07.24,24,Jul,1909,Unprovoked,YES
5181,1909.07.15,NoDoc,NotDoc,1909.07.15,15,Jul,1909,Unprovoked,YES
5182,1909.06.26.a.R,NoDoc,NotDoc,1909.06.26,26,Jun,1909,Unprovoked,YES
5183,1909.06.26.b.R,NoDoc,NotDoc,1909.06.26,26,Jun,1909,Unprovoked,NO
5184,1909.06.18,NoDoc,NotDoc,1909.06.18,18,Jun,1909,Sea Disaster,YES
5185,1909.04.27.R,NoDoc,NotDoc,1909.04.27,27,Abr,1909,Provoked,YES
5186,1909.04.10,NoDoc,NotDoc,1909.04.10,10,Abr,1909,Invalid,YES
5187,1909.04.09.R,NoDoc,NotDoc,1909.04.09,09,Abr,1909,Unprovoked,YES
5188,1909.03.06,NoDoc,NotDoc,1909.03.06,06,Mar,1909,Sea Disaster,YES
5189,1909.01.17,NoDoc,NotDoc,1909.01.17,17,Ene,1909,Invalid,NO
5190,1909.01.00,NoDoc,NotDoc,1909.01.00,NotDoc,Ene,1909,Invalid,YES
5191,1909.00.00,NoDoc,NotDoc,1909.00.00,NotDoc,NotDoc,1909,Unprovoked,YES
5192,1908.12.31,NoDoc,NotDoc,1908.12.31,31,Dic,1908,Unprovoked,YES
5193,1908.12.16.R,NoDoc,NotDoc,1908.12.16,16,Dic,1908,Unprovoked,NO
5194,1908.09.21,NoDoc,NotDoc,1908.09.21,21,Sep,1908,Unprovoked,YES
5195,1908.09.05,NoDoc,NotDoc,1908.09.05,05,Sep,1908,Unprovoked,YES
